scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
mean_shift+trend_shift,"mean_shift,trend_shift",ood_background,ma,multiple_seasonality+linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.11535259])}","{'background': 'multiple_seasonality+linear', 'slope': np.float64(0.009379338106236944), 'intercept': -0.41512425871284075, 'seasonal_period': [52, 90], 'components': ['multiple_seasonality', 'linear'], 'seasonal_amplitudes': [np.float64(1.9036703128512975), np.float64(2.6905056107075938)]}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [453], 'shift_magnitudes': [np.float64(2.696981290348345)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(312), np.int64(540)], 'shift_types': ['direction_and_magnitude_change', 'magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.009379338106236944), 'intercept': -0.41512425871284075}}]",shift_shift,ood_background,800
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",ood_background,white_noise,quadratic_trend+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'quadratic_trend+single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 52, 'components': ['quadratic_trend', 'single_seasonality'], 'quadratic_strength': np.float64(2.862872906996064), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'right', 'seasonal_amplitude': np.float64(3.1189992026779394)}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 5, 'anomaly_indices': array([362, 372, 548, 755, 784], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'end', 'starts': array([593]), 'ends': array([650]), 'lengths': [57], 'magnitudes': [np.float64(5.347154080144225)], 'magnitude_strengths': [1.7345107807301807], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,ood_background,800
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",ood_background,ar,cubic_trend,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.82252309])}","{'background': 'cubic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['cubic_trend'], 'cubic_strength': np.float64(2.839602176528438), 'cubic_sign': np.int64(-1)}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([332]), 'location': 'middle', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([429]), 'ends': array([509]), 'lengths': [80], 'magnitudes': [np.float64(3.8475633310386432)], 'magnitude_strengths': [1.9156201259358858], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,ood_background,800
trend_shift+point_anomaly,"trend_shift,point_anomaly",ood_background,arma,linear+multiple_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([0.68345852]), 'ma_order': 5, 'ma_coefs': array([-0.23162996,  0.06479416,  0.20141566, -0.1224052 ,  0.73169524])}","{'background': 'linear+multiple_seasonality', 'slope': np.float64(-0.011583813474266801), 'intercept': 0.4261545505355735, 'seasonal_period': [24, 90], 'components': ['linear', 'multiple_seasonality'], 'seasonal_amplitudes': [np.float64(4.5994144003016295), np.float64(5.3616262760443645)]}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [585], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.011583813474266801), 'intercept': 0.4261545505355735}}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 8, 'anomaly_indices': array([ 14, 232, 327, 411, 416, 755, 768, 790], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_background,800
collective_anomaly,collective_anomaly,ood_background,arma,cubic_trend,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([-0.01261003, -0.72214202]), 'ma_order': 2, 'ma_coefs': array([ 0.5206662 , -0.19438383])}","{'background': 'cubic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['cubic_trend'], 'cubic_strength': np.float64(3.1227236466914245), 'cubic_sign': np.int64(1)}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'end', 'starts': array([670]), 'ends': array([723]), 'lengths': [53], 'magnitudes': [np.float64(-4.143074743159815)], 'magnitude_strengths': [2.001811568952363], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_background,800
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",ood_background,ma,multiple_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 5, 'ma_coefs': array([-0.27455738,  0.33882212, -0.03699563,  0.4391622 ,  0.18276488])}","{'background': 'multiple_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': [52, 5], 'components': ['multiple_seasonality'], 'seasonal_amplitudes': [np.float64(1.876667774800085), np.float64(1.7951448855333167)]}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [336], 'shift_magnitudes': [np.float64(2.244732283556358)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([395]), 'ends': array([458]), 'lengths': [63], 'magnitudes': [np.float64(3.606485542460438)], 'magnitude_strengths': [1.3546217441824218], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_background,800
variance_shift,variance_shift,ood_background,white_noise,cubic_trend,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'cubic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['cubic_trend'], 'cubic_strength': np.float64(1.1815985960263204), 'cubic_sign': np.int64(-1)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(401), np.int64(551)], 'shift_magnitudes': [2.822405646371541, 1.7291690973216902], 'wrapper_event_label': 'variance_shift'}]",single_event,ood_background,800
variance_shift+point_anomaly,"variance_shift,point_anomaly",ood_background,ma,cubic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([-0.73759796,  0.11649864,  0.58748159])}","{'background': 'cubic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['cubic_trend'], 'cubic_strength': np.float64(2.7351044784352085), 'cubic_sign': np.int64(1)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [107], 'shift_magnitudes': [2.5491514679431813], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 14, 'anomaly_indices': array([ 72,  79, 129, 151, 208, 283, 411, 423, 426, 464, 489, 520, 529,
       768], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_background,800
no_event,none,ood_background,arma,multiple_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([-0.57130054, -0.01768262]), 'ma_order': 3, 'ma_coefs': array([0.26157325, 0.62978708, 0.70488108])}","{'background': 'multiple_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': [90, 24], 'components': ['multiple_seasonality'], 'seasonal_amplitudes': [np.float64(2.8043182079974796), np.float64(1.8112580110076675)]}",[],no_event,ood_background,800
mean_shift+trend_shift,"mean_shift,trend_shift",ood_background,arma,volatility_background+linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.40774448]), 'ma_order': 3, 'ma_coefs': array([-0.43075815, -0.073922  ,  0.17631066])}","{'background': 'volatility_background+linear', 'slope': np.float64(0.010450337981310079), 'intercept': 0.0038351419415072474, 'seasonal_period': None, 'components': ['volatility_background', 'linear'], 'volatility_kind': 'garch', 'volatility_strength': np.float64(2.433732616805689), 'volatility_info': {'type': 'volatility', 'subtype': 'GARCH', 'alpha': 0.45850266875548745, 'beta': 0.3257778937532122, 'omega': 0.5014629233542431}}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(333), np.int64(565)], 'shift_magnitudes': [np.float64(6.347385162988047), np.float64(11.09606537705265)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [682], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.010450337981310079), 'intercept': 0.0038351419415072474}}]",shift_shift,ood_background,800
mean_shift+point_anomaly,"mean_shift,point_anomaly",ood_background,arma,volatility_background,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([-0.09260248,  0.60728461]), 'ma_order': 4, 'ma_coefs': array([ 0.71103573,  0.57320806, -0.08357376,  0.1795748 ])}","{'background': 'volatility_background', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['volatility_background'], 'volatility_kind': 'garch', 'volatility_strength': np.float64(2.6586873332746266), 'volatility_info': {'type': 'volatility', 'subtype': 'GARCH', 'alpha': 0.4883113754779632, 'beta': 0.3554607684546053, 'omega': 0.52822349975456}}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [594], 'shift_magnitudes': [np.float64(9.760343709679832)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 13, 'anomaly_indices': array([ 98, 140, 185, 237, 243, 429, 449, 469, 536, 609, 637, 776, 794],
      dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_background,800
variance_shift+trend_shift,"variance_shift,trend_shift",ood_background,arma,multiple_seasonality+linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([0.16318633, 0.83365977]), 'ma_order': 3, 'ma_coefs': array([-0.0404595 ,  0.5110319 ,  0.12382872])}","{'background': 'multiple_seasonality+linear', 'slope': np.float64(-0.014326234649742994), 'intercept': 0.017359667622901975, 'seasonal_period': [5, 30], 'components': ['multiple_seasonality', 'linear'], 'seasonal_amplitudes': [np.float64(11.164843584212038), np.float64(9.951962748522142)]}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(300), np.int64(390)], 'shift_magnitudes': [2.225718687605576, 1.6799531372814174], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [710], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.014326234649742994), 'intercept': 0.017359667622901975}}]",shift_shift,ood_background,800
trend_shift,trend_shift,ood_background,ar,linear+multiple_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([ 0.30563832, -0.1984329 ,  0.17011639])}","{'background': 'linear+multiple_seasonality', 'slope': np.float64(0.012217882369103244), 'intercept': 0.4088899850048515, 'seasonal_period': [90, 24], 'components': ['linear', 'multiple_seasonality'], 'seasonal_amplitudes': [np.float64(5.445094816227879), np.float64(4.405324742847188)]}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [125], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.012217882369103244), 'intercept': 0.4088899850048515}}]",single_event,ood_background,800
mean_shift+variance_shift,"mean_shift,variance_shift",ood_background,ma,cubic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([0.36028764, 0.4522072 , 0.83581224])}","{'background': 'cubic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['cubic_trend'], 'cubic_strength': np.float64(2.128343972740456), 'cubic_sign': np.int64(1)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(165), np.int64(620)], 'shift_magnitudes': [np.float64(5.203187648784378), np.float64(4.723113291310155)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [224], 'shift_magnitudes': [2.009801205539283], 'wrapper_event_label': 'variance_shift'}]",shift_shift,ood_background,800
collective_anomaly,collective_anomaly,ood_background,white_noise,cubic_trend,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'cubic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['cubic_trend'], 'cubic_strength': np.float64(1.646012574063404), 'cubic_sign': np.int64(1)}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'beginning', 'starts': array([172]), 'ends': array([282]), 'lengths': [110], 'magnitudes': [np.float64(2.308520788349291)], 'magnitude_strengths': [2.2878587402441894], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_background,800
point_anomaly,point_anomaly,ood_background,arma,linear+multiple_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([ 0.53981523, -0.47715704]), 'ma_order': 1, 'ma_coefs': array([-0.11992623])}","{'background': 'linear+multiple_seasonality', 'slope': np.float64(0.009952843356867025), 'intercept': -0.28293309619734064, 'seasonal_period': [12, 90], 'components': ['linear', 'multiple_seasonality'], 'seasonal_amplitudes': [np.float64(3.8288971526203963), np.float64(4.902935720336648)]}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 15, 'anomaly_indices': array([ 80,  92, 103, 268, 294, 376, 446, 458, 478, 511, 569, 584, 604,
       789, 793], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,ood_background,800
mean_shift,mean_shift,ood_background,ar,multiple_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.69035252])}","{'background': 'multiple_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': [7, 30], 'components': ['multiple_seasonality'], 'seasonal_amplitudes': [np.float64(1.430778650786667), np.float64(2.3580323871871705)]}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(360), np.int64(540)], 'shift_magnitudes': [np.float64(1.9987515672895297), np.float64(2.61661438144197)], 'wrapper_event_label': 'mean_shift'}]",single_event,ood_background,800
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",ood_background,ma,cubic_trend,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 4, 'ma_coefs': array([ 0.71338139,  0.21414699, -0.57669803, -0.19699654])}","{'background': 'cubic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['cubic_trend'], 'cubic_strength': np.float64(2.7068935414589967), 'cubic_sign': np.int64(-1)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'end', 'shift_indices': [np.int64(139), np.int64(387)], 'shift_magnitudes': [2.1218955121247056, 2.9062212418905062], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'end', 'starts': array([631]), 'ends': array([746]), 'lengths': [115], 'magnitudes': [np.float64(0.5100336049307829)], 'magnitude_strengths': [2.4817709266185837], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_background,800
