scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
variance_shift+trend_shift,"variance_shift,trend_shift",ood_params,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([0.7157974 , 0.19116369])}","{'background': 'linear', 'slope': np.float64(0.00344595599179648), 'intercept': -0.3008596532289307, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': 'beginning', 'shift_indices': [np.int64(126), np.int64(523)], 'shift_magnitudes': [2.695310275186186, 1.9104770702114602], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [327], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.00344595599179648), 'intercept': -0.3008596532289307}}]",shift_shift,ood_params,1200
no_event,none,ood_params,ma,none,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([-0.21917718, -0.38612591,  0.20275176])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}",[],no_event,ood_params,1200
trend_shift,trend_shift,ood_params,ma,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 4, 'ma_coefs': array([-0.36367306, -0.48892913, -0.62085556,  0.63961071])}","{'background': 'single_seasonality+linear', 'slope': np.float64(0.003703155434438294), 'intercept': 0.08406578960129496, 'seasonal_period': 12, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(1.2646708111926803)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [1020], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.003703155434438294), 'intercept': 0.08406578960129496}}]",single_event,ood_params,1200
variance_shift+point_anomaly,"variance_shift,point_anomaly",ood_params,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.7614058])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.0031988999549142027), 'intercept': -0.48445652638488, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.2952767407316752)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [345], 'shift_magnitudes': [1.5490931658861742], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([200]), 'location': 'beginning', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,1200
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",ood_params,white_noise,none,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [941], 'shift_magnitudes': [np.float64(2.3468461627634656)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp', 'ramp'], 'num_anomalies': 2, 'location': 'none', 'starts': array([ 713, 1001]), 'ends': array([ 814, 1116]), 'lengths': [101, 115], 'magnitudes': [np.float64(-2.1757879190957574), np.float64(2.3940478289598928)], 'magnitude_strengths': [2.021746131884202, 2.0476434343551646], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,1200
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",ood_params,ar,none,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.49847584])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [996], 'shift_magnitudes': [np.float64(3.418117105673196)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'end', 'starts': array([933]), 'ends': array([1044]), 'lengths': [111], 'magnitudes': [np.float64(2.856156314964017)], 'magnitude_strengths': [2.2552891054799273], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,1200
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",ood_params,ar,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.42258549])}","{'background': 'single_seasonality+linear', 'slope': np.float64(0.0014078016792372693), 'intercept': 0.3009625559277842, 'seasonal_period': 30, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(1.2364916698569768)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [330], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0014078016792372693), 'intercept': 0.3009625559277842}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay', 'decay'], 'num_anomalies': 2, 'location': 'none', 'starts': array([320, 603]), 'ends': array([401, 673]), 'lengths': [81, 70], 'magnitudes': [np.float64(-2.3367634891578066), np.float64(1.7107080005369677)], 'magnitude_strengths': [2.3169693977088923, 1.6628188148760161], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,1200
mean_shift+point_anomaly,"mean_shift,point_anomaly",ood_params,ma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([-0.11032158,  0.4157278 ])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.003402370930200297), 'intercept': -0.3916824474666899, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.1558602534621125)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [484], 'shift_magnitudes': [np.float64(3.4256819880698237)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 8, 'anomaly_indices': array([241, 260, 289, 479, 522, 571, 637, 969], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,1200
trend_shift,trend_shift,ood_params,ar,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.51183341])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.0012532925294824855), 'intercept': -0.004202106674508377, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.2463824390081353)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [708], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0012532925294824855), 'intercept': -0.004202106674508377}}]",single_event,ood_params,1200
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",ood_params,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([-0.47047479, -0.18410887])}","{'background': 'linear', 'slope': np.float64(-0.002207117284049414), 'intercept': 0.4374112176347602, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([582]), 'location': 'middle', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([621]), 'ends': array([760]), 'lengths': [139], 'magnitudes': [np.float64(-1.9685805379573518)], 'magnitude_strengths': [1.7406491882972794], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,ood_params,1200
variance_shift+trend_shift,"variance_shift,trend_shift",ood_params,arma,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 3, 'ar_coefs': array([0.05372837, 0.10788183, 0.0852105 ]), 'ma_order': 1, 'ma_coefs': array([0.57695606])}","{'background': 'single_seasonality+linear', 'slope': np.float64(0.0017871960932054232), 'intercept': 0.34445087822445064, 'seasonal_period': 52, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(1.150975328695716)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [515], 'shift_magnitudes': [1.9135656417939457], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [544], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.0017871960932054232), 'intercept': 0.34445087822445064}}]",shift_shift,ood_params,1200
trend_shift,trend_shift,ood_params,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.36466625])}","{'background': 'linear', 'slope': np.float64(0.004795873910198456), 'intercept': 0.09429929370472423, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [155], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.004795873910198456), 'intercept': 0.09429929370472423}}]",single_event,ood_params,1200
no_event,none,ood_params,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(-0.0031375030208852794), 'intercept': 0.08100993865437178, 'seasonal_period': None, 'components': ['linear']}",[],no_event,ood_params,1200
variance_shift+point_anomaly,"variance_shift,point_anomaly",ood_params,ma,single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([ 0.20134878, -0.62425969, -0.27874859])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 24, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.5426823304600574)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [1053], 'shift_magnitudes': [1.855718426099824], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 11, 'anomaly_indices': array([ 409,  453,  519,  703,  725,  764,  838,  848,  976, 1175, 1193],
      dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,1200
mean_shift,mean_shift,ood_params,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([0.15233828])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 30, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(0.9909961101368667)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [138], 'shift_magnitudes': [np.float64(3.3943104013315897)], 'wrapper_event_label': 'mean_shift'}]",single_event,ood_params,1200
point_anomaly,point_anomaly,ood_params,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 3, 'ma_coefs': array([ 0.39412294,  0.17733159, -0.10645145])}","{'background': 'linear', 'slope': np.float64(-0.003290476113487957), 'intercept': 0.2747596765363006, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([242]), 'location': 'beginning', 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",single_event,ood_params,1200
collective_anomaly,collective_anomaly,ood_params,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([0.3997591 , 0.38741022]), 'ma_order': 3, 'ma_coefs': array([ 0.36482568,  0.0352066 , -0.15137709])}","{'background': 'linear', 'slope': np.float64(-0.004511139421762377), 'intercept': -0.3665334057780353, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian', 'gaussian'], 'num_anomalies': 2, 'location': 'none', 'starts': array([293, 605]), 'ends': array([405, 773]), 'lengths': [112, 168], 'magnitudes': [np.float64(3.098445078354273), np.float64(-2.0277976953945016)], 'magnitude_strengths': [2.4363620158282866, 1.760394520048865], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_params,1200
variance_shift+point_anomaly,"variance_shift,point_anomaly",ood_params,white_noise,none,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': 'beginning', 'shift_indices': [240], 'shift_magnitudes': [1.8079729336133916], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 15, 'anomaly_indices': array([  39,   44,  203,  248,  437,  596,  735,  809,  825,  838,  852,
        963,  994, 1103, 1167], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,ood_params,1200
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",ood_params,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([-0.40805285,  0.28639699]), 'ma_order': 3, 'ma_coefs': array([0.3446273 , 0.64341093, 0.13362164])}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.0015391668256497376), 'intercept': 0.02640933569134829, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.35802365023298)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'end', 'shift_indices': [920], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.0015391668256497376), 'intercept': 0.02640933569134829}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'end', 'starts': array([998]), 'ends': array([1072]), 'lengths': [74], 'magnitudes': [np.float64(4.340969772052914)], 'magnitude_strengths': [2.390788513100991], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,1200
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",ood_params,ar,quadratic_trend,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([ 0.53133411, -0.66345357])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.5301423499190354), 'quadratic_sign': np.int64(1), 'quadratic_location': 'right'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [573], 'shift_magnitudes': [np.float64(5.521895663821082)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([711]), 'ends': array([818]), 'lengths': [107], 'magnitudes': [np.float64(-2.9721972257839617)], 'magnitude_strengths': [2.169502073287161], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,ood_params,1200
collective_anomaly,collective_anomaly,ood_params,ma,single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 2, 'ma_coefs': array([-0.79085038,  0.47722547])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.0340707107313942)}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay', 'decay'], 'num_anomalies': 2, 'location': 'none', 'starts': array([465, 774]), 'ends': array([543, 879]), 'lengths': [78, 105], 'magnitudes': [np.float64(3.1193095444290013), np.float64(-2.3827522308889)], 'magnitude_strengths': [2.336576525760174, 2.050980360495542], 'wrapper_event_label': 'collective_anomaly'}]",single_event,ood_params,1200
