scenario,events,split_mode,base_distribution,background,base_info,background_info,event_infos,scenario_group,dataset,length
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",train,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(-0.0020742153714299006), 'intercept': 0.2971681640952054, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 13, 'anomaly_indices': array([ 163,  251,  380,  404,  503,  609,  652,  722,  850,  911,  929,
        975, 1187], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([486]), 'ends': array([627]), 'lengths': [141], 'magnitudes': [np.float64(2.7194545521576985)], 'magnitude_strengths': [1.9658931250958722], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,train,1200
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",train,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.002054149912818418), 'intercept': 0.09174423744722127, 'seasonal_period': 12, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.675886467834317)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [533], 'shift_types': ['direction_and_magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.002054149912818418), 'intercept': 0.09174423744722127}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['gaussian'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([509]), 'ends': array([678]), 'lengths': [169], 'magnitudes': [np.float64(-3.474719918404741)], 'magnitude_strengths': [1.9061918204287407], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,1200
variance_shift+trend_shift,"variance_shift,trend_shift",train,white_noise,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality+linear', 'slope': np.float64(-0.0026190440537326616), 'intercept': 0.31810936912545096, 'seasonal_period': 24, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(1.8138915992520108)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(600)], 'shift_magnitudes': [1.707853915828058], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [555], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.0026190440537326616), 'intercept': 0.31810936912545096}}]",shift_shift,train,1200
mean_shift+collective_anomaly,"mean_shift,collective_anomaly",train,ma,single_seasonality,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([0.08905994])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 52, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(1.183471132669876)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(364)], 'shift_magnitudes': [np.float64(3.024512195154967)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([500]), 'ends': array([567]), 'lengths': [67], 'magnitudes': [np.float64(2.4743565535116043)], 'magnitude_strengths': [1.6443469567335356], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,1200
trend_shift+point_anomaly,"trend_shift,point_anomaly",train,white_noise,linear,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear', 'slope': np.float64(-0.0033492909877351255), 'intercept': 0.4319740358452867, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [579], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.0033492909877351255), 'intercept': 0.4319740358452867}}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 24, 'anomaly_indices': array([  70,   95,  127,  144,  203,  302,  338,  402,  424,  436,  438,
        619,  716,  837,  840,  888,  890,  894,  917,  942,  954,  968,
       1093, 1112], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,1200
variance_shift+point_anomaly,"variance_shift,point_anomaly",train,arma,single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 2, 'ar_coefs': array([ 0.2581305 , -0.55826888]), 'ma_order': 1, 'ma_coefs': array([-0.89741318])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 12, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(0.8411919357762201)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(348), np.int64(660)], 'shift_magnitudes': [1.5636250880303155, 1.583477840555798], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 10, 'anomaly_indices': array([ 84, 237, 270, 276, 347, 502, 759, 769, 911, 916], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,1200
variance_shift+point_anomaly,"variance_shift,point_anomaly",train,ar,single_seasonality,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([ 0.37236063,  0.01673107, -0.07218828])}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 24, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(0.8253770359952306)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(504)], 'shift_magnitudes': [1.8400551182692748], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 5, 'anomaly_indices': array([ 106,  110,  743,  905, 1031], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,1200
point_anomaly+collective_anomaly,"point_anomaly,collective_anomaly",train,white_noise,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'linear+single_seasonality', 'slope': np.float64(-0.0049239199114779865), 'intercept': 0.23709584055574429, 'seasonal_period': 52, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(2.5177813905524995)}","[{'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 17, 'anomaly_indices': array([  94,  112,  113,  183,  273,  446,  540,  571,  626,  706,  776,
        812,  934,  937,  973, 1033, 1141], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([494]), 'ends': array([655]), 'lengths': [161], 'magnitudes': [np.float64(-5.5083927831389)], 'magnitude_strengths': [2.4164844764887943], 'wrapper_event_label': 'collective_anomaly'}]",anomaly_anomaly,train,1200
mean_shift+point_anomaly,"mean_shift,point_anomaly",train,ar,quadratic_trend,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.29909629])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(0.9819861187631133), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'left'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(460), np.int64(900)], 'shift_magnitudes': [np.float64(2.637164987349145), np.float64(1.5796691768137083)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([733]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,1200
variance_shift+collective_anomaly,"variance_shift,collective_anomaly",train,arma,none,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 3, 'ar_coefs': array([ 0.16094137,  0.60959043, -0.18284682]), 'ma_order': 3, 'ma_coefs': array([ 0.70533299, -0.71612616, -0.85462389])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(185), np.int64(447)], 'shift_magnitudes': [1.9179437118930123, 2.3516252687188226], 'wrapper_event_label': 'variance_shift'}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['decay'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([519]), 'ends': array([584]), 'lengths': [65], 'magnitudes': [np.float64(-3.355389249902811)], 'magnitude_strengths': [2.037926571689801], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,1200
variance_shift+trend_shift,"variance_shift,trend_shift",train,arma,single_seasonality+linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 1, 'ar_coefs': array([-0.32108079]), 'ma_order': 3, 'ma_coefs': array([0.06300635, 0.69927931, 0.37046474])}","{'background': 'single_seasonality+linear', 'slope': np.float64(0.003882791518327129), 'intercept': -0.16094600947101412, 'seasonal_period': 12, 'components': ['single_seasonality', 'linear'], 'seasonal_amplitude': np.float64(1.0029617869636187)}","[{'type': 'structural_break', 'subtype': 'variance_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(792)], 'shift_magnitudes': [2.437470433018507], 'wrapper_event_label': 'variance_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(372), np.int64(864)], 'shift_types': ['direction_and_magnitude_change', 'direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.003882791518327129), 'intercept': -0.16094600947101412}}]",shift_shift,train,1200
mean_shift+trend_shift,"mean_shift,trend_shift",train,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.26458946])}","{'background': 'linear', 'slope': np.float64(-0.0030525606479286705), 'intercept': -0.18065052011690463, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(334)], 'shift_magnitudes': [np.float64(3.0441358950799677)], 'wrapper_event_label': 'mean_shift'}, {'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [710], 'shift_types': ['direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.0030525606479286705), 'intercept': -0.18065052011690463}}]",shift_shift,train,1200
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",train,ar,linear,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 1, 'ar_coefs': array([-0.42832945])}","{'background': 'linear', 'slope': np.float64(0.002256094044496997), 'intercept': 0.18051892949576243, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(708), np.int64(952)], 'shift_types': ['magnitude_change', 'magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.002256094044496997), 'intercept': 0.18051892949576243}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['ramp'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([651]), 'ends': array([734]), 'lengths': [83], 'magnitudes': [np.float64(-2.1970327557362976)], 'magnitude_strengths': [2.042639952140753], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,1200
mean_shift,mean_shift,train,ar,none,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 3, 'ar_coefs': array([-0.05441675, -0.7445149 , -0.32044464])}","{'background': 'none', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': []}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(379)], 'shift_magnitudes': [np.float64(4.0242000063504415)], 'wrapper_event_label': 'mean_shift'}]",single_event,train,1200
collective_anomaly,collective_anomaly,train,ma,linear,"{'type': 'base_series', 'subtype': 'MA', 'ma_order': 1, 'ma_coefs': array([-0.30317897])}","{'background': 'linear', 'slope': np.float64(-0.004539929773552017), 'intercept': 0.12703718195806912, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['rectangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([706]), 'ends': array([773]), 'lengths': [67], 'magnitudes': [np.float64(-2.5238883719001315)], 'magnitude_strengths': [1.3731066605723576], 'wrapper_event_label': 'collective_anomaly'}]",single_event,train,1200
mean_shift+point_anomaly,"mean_shift,point_anomaly",train,white_noise,single_seasonality,"{'type': 'base_series', 'subtype': 'white_noise'}","{'background': 'single_seasonality', 'slope': None, 'intercept': None, 'seasonal_period': 52, 'components': ['single_seasonality'], 'seasonal_amplitude': np.float64(0.896359203809849)}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 1, 'location': None, 'shift_indices': [np.int64(884)], 'shift_magnitudes': [np.float64(2.1802951954773744)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([640]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,1200
mean_shift+point_anomaly,"mean_shift,point_anomaly",train,ar,quadratic_trend,"{'type': 'base_series', 'subtype': 'AR', 'ar_order': 2, 'ar_coefs': array([0.54540413, 0.26978762])}","{'background': 'quadratic_trend', 'slope': None, 'intercept': None, 'seasonal_period': None, 'components': ['quadratic_trend'], 'quadratic_strength': np.float64(1.2679257488178897), 'quadratic_sign': np.int64(-1), 'quadratic_location': 'left'}","[{'type': 'structural_break', 'subtype': 'mean_shift', 'num_breaks': 2, 'location': None, 'shift_indices': [np.int64(343), np.int64(501)], 'shift_magnitudes': [np.float64(3.6255132324733377), np.float64(4.906900123553373)], 'wrapper_event_label': 'mean_shift'}, {'type': 'anomaly', 'subtype': 'single_point', 'num_anomalies': 1, 'anomaly_indices': array([996]), 'location': None, 'point_anomaly_variant': 'single_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,1200
trend_shift+collective_anomaly,"trend_shift,collective_anomaly",train,arma,linear+single_seasonality,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 3, 'ar_coefs': array([0.34696636, 0.40921755, 0.22381787]), 'ma_order': 4, 'ma_coefs': array([-0.68514214, -0.39658233,  0.82138627, -0.34999177])}","{'background': 'linear+single_seasonality', 'slope': np.float64(0.004716050035165955), 'intercept': 0.4000820871084936, 'seasonal_period': 24, 'components': ['linear', 'single_seasonality'], 'seasonal_amplitude': np.float64(1.8948938188720752)}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 2, 'location': 'middle', 'shift_indices': [np.int64(240), np.int64(1008)], 'shift_types': ['direction_and_magnitude_change', 'direction_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(0.004716050035165955), 'intercept': 0.4000820871084936}}, {'type': 'anomaly', 'subtype': 'collective', 'anomaly_shapes': ['triangular'], 'num_anomalies': 1, 'location': 'middle', 'starts': array([535]), 'ends': array([699]), 'lengths': [164], 'magnitudes': [np.float64(-3.1378977734652387)], 'magnitude_strengths': [1.8125355542457546], 'wrapper_event_label': 'collective_anomaly'}]",shift_anomaly,train,1200
trend_shift+point_anomaly,"trend_shift,point_anomaly",train,arma,linear,"{'type': 'base_series', 'subtype': 'ARMA', 'ar_order': 3, 'ar_coefs': array([0.49886157, 0.09355477, 0.3305202 ]), 'ma_order': 4, 'ma_coefs': array([ 0.39527561, -0.83066559, -0.07820931,  0.59555373])}","{'background': 'linear', 'slope': np.float64(-0.0038792699548956307), 'intercept': -0.4805135730063914, 'seasonal_period': None, 'components': ['linear']}","[{'type': 'structural_break', 'subtype': 'trend_shift', 'num_breaks': 1, 'location': 'middle', 'shift_indices': [707], 'shift_types': ['magnitude_change'], 'wrapper_event_label': 'trend_shift', 'linear_info_used': {'slope': np.float64(-0.0038792699548956307), 'intercept': -0.4805135730063914}}, {'type': 'anomaly', 'subtype': 'multiple_point', 'num_anomalies': 8, 'anomaly_indices': array([ 156,  358,  522,  538,  574,  705, 1029, 1102], dtype=int32), 'point_anomaly_variant': 'multiple_point', 'wrapper_event_label': 'point_anomaly'}]",shift_anomaly,train,1200
